"Id","SalePrice"
1461,126821.859375
1462,158615
1463,179702.875
1464,184055.421875
1465,188976.59375
1466,175054.15625
1467,172258.5
1468,165930.96875
1469,178777.359375
1470,123947.8203125
1471,205749.96875
1472,97160.1796875
1473,100159.046875
1474,152210
1475,124899.1171875
1476,377721.09375
1477,246152.6875
1478,289846.375
1479,256193.109375
1480,492700.46875
1481,305325.09375
1482,204638
1483,171834.78125
1484,165999.21875
1485,173856.953125
1486,192588.484375
1487,322395.78125
1488,235033.75
1489,206032.15625
1490,217436.046875
1491,190489.984375
1492,94166.0859375
1493,184224.6875
1494,293256.125
1495,282034.1875
1496,237844.09375
1497,182795.15625
1498,156829.328125
1499,158633.828125
1500,155523.625
1501,175167.203125
1502,155899.078125
1503,297523.125
1504,238311.46875
1505,222449.390625
1506,177100.515625
1507,240632.828125
1508,191250.171875
1509,160264.4375
1510,145061.453125
1511,143749.34375
1512,171819.671875
1513,147443.859375
1514,176633.5
1515,193805.796875
1516,160914.796875
1517,160271.140625
1518,132834.015625
1519,226384.609375
1520,135502.34375
1521,137114.109375
1522,166304.15625
1523,109792.0703125
1524,124041.8828125
1525,127137.3515625
1526,119069.2265625
1527,104960.5078125
1528,131986.53125
1529,145406.796875
1530,172650.03125
1531,114419.015625
1532,102235.0703125
1533,144888.921875
1534,117744.140625
1535,153270.171875
1536,114302.625
1537,68512.4921875
1538,161145.8125
1539,201661.203125
1540,101475.71875
1541,139749.5625
1542,140399.59375
1543,217399.46875
1544,84699.625
1545,105210.8046875
1546,129854.9609375
1547,136027.34375
1548,133541.875
1549,112982.40625
1550,139877.140625
1551,111061.3984375
1552,133723.375
1553,148050.375
1554,112972.5546875
1555,175288.234375
1556,85306.25
1557,113104.640625
1558,98298.6328125
1559,93977.0078125
1560,140788.484375
1561,143856.15625
1562,128949.953125
1563,122104.828125
1564,161884.109375
1565,149545.703125
1566,242855.6875
1567,69676.8359375
1568,231756.546875
1569,146624.46875
1570,139710.5625
1571,130737.4921875
1572,150236.859375
1573,258847.328125
1574,113105.6875
1575,224847.203125
1576,226451.453125
1577,193837.671875
1578,148106.46875
1579,142459.75
1580,192150.65625
1581,151061.1875
1582,128367.9296875
1583,317471.59375
1584,232103
1585,141409.171875
1586,72994.3671875
1587,101880.078125
1588,147098.9375
1589,94386.0078125
1590,135637.375
1591,98404.109375
1592,120771.875
1593,129816.8125
1594,165768.703125
1595,110505.90625
1596,228855.078125
1597,180290.15625
1598,199359.859375
1599,184858.3125
1600,180016.65625
1601,71781.890625
1602,115290.3828125
1603,86202.046875
1604,273153.6875
1605,247439.9375
1606,169655.34375
1607,179284.1875
1608,220413.359375
1609,193192.671875
1610,152785.484375
1611,144876.78125
1612,161517.25
1613,161475.734375
1614,123028.6640625
1615,86929.546875
1616,72845.609375
1617,89663.8984375
1618,124839.6328125
1619,138303.546875
1620,164827.1875
1621,134356.109375
1622,137532.390625
1623,292787.28125
1624,214932.234375
1625,125746.5625
1626,165757.546875
1627,183020.109375
1628,270720.34375
1629,175282.578125
1630,362434.96875
1631,215647.703125
1632,236810.734375
1633,164626
1634,181291.78125
1635,179635.609375
1636,154490.09375
1637,183313.375
1638,197802.546875
1639,179032.796875
1640,260271.59375
1641,180321.328125
1642,223655.625
1643,224042.1875
1644,224671.515625
1645,188124.015625
1646,155252.28125
1647,162268.453125
1648,132840.796875
1649,137569.78125
1650,115209.3984375
1651,124103.9296875
1652,98136.796875
1653,99227.265625
1654,149733.140625
1655,144032.734375
1656,144800.375
1657,149749.078125
1658,148040.578125
1659,131259.296875
1660,157725.46875
1661,481488.5625
1662,373767.125
1663,382899.90625
1664,423124.09375
1665,308402.5
1666,323280.65625
1667,375735.4375
1668,327052.5625
1669,293441.40625
1670,344158.8125
1671,263433.8125
1672,519139.4375
1673,299963.34375
1674,246417.84375
1675,184789.609375
1676,188517
1677,214060.0625
1678,460604.34375
1679,399914.71875
1680,322551.125
1681,254164.71875
1682,288593.375
1683,179574.0625
1684,170780.84375
1685,171562.203125
1686,169480.53125
1687,164274.734375
1688,186840.921875
1689,188130.484375
1690,186555.046875
1691,172680.140625
1692,264206.625
1693,164532.28125
1694,177787.453125
1695,163081.96875
1696,274644.625
1697,168577.3125
1698,362934.8125
1699,316298.5625
1700,243783.65625
1701,263110.125
1702,250382.453125
1703,257860.828125
1704,293411.53125
1705,230105.484375
1706,445432.25
1707,217706.453125
1708,210366.9375
1709,275127.59375
1710,222559.546875
1711,259580.328125
1712,237854.921875
1713,275433.375
1714,220176.6875
1715,203024.375
1716,181946.671875
1717,169696.375
1718,128776.5546875
1719,199224.703125
1720,238826.140625
1721,168383.125
1722,124126.3203125
1723,150086.0625
1724,216146.15625
1725,234843.953125
1726,183179.234375
1727,162159.046875
1728,182903.203125
1729,162855.734375
1730,162736.703125
1731,122365.0546875
1732,130136.859375
1733,122059.65625
1734,125644.5390625
1735,133936.65625
1736,117037.8828125
1737,348668.59375
1738,215807.28125
1739,268634.375
1740,216901.9375
1741,197825.859375
1742,169470.46875
1743,173236.59375
1744,306099.78125
1745,214796.765625
1746,215473.53125
1747,212793.453125
1748,224368.390625
1749,151044.53125
1750,132452.609375
1751,233758.71875
1752,122345.96875
1753,143434.578125
1754,193944.609375
1755,167628.453125
1756,128686.671875
1757,123464.8828125
1758,144935.46875
1759,162840.171875
1760,161515.90625
1761,140877.328125
1762,175488.421875
1763,171867.25
1764,115602.1328125
1765,170783.78125
1766,177318
1767,217584.4375
1768,146554.921875
1769,176467.28125
1770,147951.21875
1771,128310.640625
1772,134488.8125
1773,132561.375
1774,123714.046875
1775,134525.390625
1776,124990.234375
1777,116566.3984375
1778,139639.03125
1779,114685.046875
1780,175445.5625
1781,131278.328125
1782,92713.3046875
1783,137875.640625
1784,102453.203125
1785,118718.9296875
1786,144718.703125
1787,169353.234375
1788,51698.37109375
1789,98458.109375
1790,81770.1875
1791,191276.828125
1792,155146.25
1793,136337.546875
1794,145933.078125
1795,134114.859375
1796,129188.671875
1797,115736.2578125
1798,124235.46875
1799,116010.3125
1800,126945.1640625
1801,127129.7265625
1802,140546.59375
1803,152763.875
1804,142474.453125
1805,136139.28125
1806,115792.7109375
1807,133453.671875
1808,121351.484375
1809,121725.0546875
1810,146496.046875
1811,108239.34375
1812,98892.9453125
1813,121588.78125
1814,95847.3671875
1815,53265.4765625
1816,99676.2109375
1817,112517.5078125
1818,147041.625
1819,124235.9296875
1820,63452.8125
1821,116809.9765625
1822,151222.609375
1823,43129.21875
1824,140139.5
1825,139763.625
1826,104046.7578125
1827,103973.03125
1828,138895.015625
1829,112188.9609375
1830,138598.71875
1831,161471.125
1832,90140.2890625
1833,146194.84375
1834,124898.8828125
1835,139822.40625
1836,125897.2109375
1837,87366.421875
1838,124544.140625
1839,92363.5390625
1840,150606.828125
1841,141044.609375
1842,79793.4921875
1843,134131.703125
1844,135318.75
1845,146331.6875
1846,156384.890625
1847,170153
1848,52044.18359375
1849,110822.3125
1850,123289.1875
1851,156437.28125
1852,128063.53125
1853,131269.03125
1854,167407.171875
1855,151135.796875
1856,218146.109375
1857,166152.234375
1858,134041.5625
1859,120439.09375
1860,148132.25
1861,120518.328125
1862,284782.6875
1863,276977.375
1864,276977.375
1865,322666.65625
1866,324513.21875
1867,241590.234375
1868,304884.59375
1869,203035.921875
1870,234420.1875
1871,242975.78125
1872,170823.171875
1873,227676.359375
1874,142680.515625
1875,209739.265625
1876,191077.03125
1877,216789.046875
1878,205641.71875
1879,130833.7734375
1880,135834.421875
1881,238926.90625
1882,255754.328125
1883,193149.109375
1884,207388.640625
1885,253676
1886,300347.96875
1887,209704.6875
1888,277370.78125
1889,165043.46875
1890,130757.6015625
1891,140090.078125
1892,107614.3203125
1893,129589.0234375
1894,128287.4296875
1895,139984.703125
1896,125736.1328125
1897,114548.0625
1898,109602.8203125
1899,149305.65625
1900,144663.984375
1901,170225.71875
1902,144130.65625
1903,214569.296875
1904,138038.515625
1905,187786.890625
1906,172802.171875
1907,203450.859375
1908,115868.7265625
1909,139425.765625
1910,126827.4140625
1911,207996.84375
1912,281284.8125
1913,142201.34375
1914,62462.8203125
1915,323604.96875
1916,58935.1875
1917,259246.296875
1918,139112.71875
1919,165190.96875
1920,146009.8125
1921,433549.09375
1922,321089.09375
1923,211048.859375
1924,221294.46875
1925,212969.015625
1926,396705.875
1927,137436.328125
1928,161604.765625
1929,125449.9140625
1930,131243.03125
1931,139272.015625
1932,135656.765625
1933,176636.3125
1934,178807.984375
1935,170862.53125
1936,180688.9375
1937,182656.703125
1938,172581.28125
1939,238173.015625
1940,188034.921875
