"Id","SalePrice"
1461,126849.4453125
1462,155946.6875
1463,181195.140625
1464,187388.984375
1465,187512.765625
1466,177204.25
1467,175010.625
1468,167247.75
1469,180024.71875
1470,122378.5078125
1471,199993.71875
1472,94502.6171875
1473,100662.03125
1474,152523.984375
1475,126391.1953125
1476,381626.25
1477,252312.15625
1478,289171.84375
1479,277739.125
1480,516456.90625
1481,302537.15625
1482,208100.1875
1483,174843.140625
1484,166791.578125
1485,178941.5
1486,195159.40625
1487,319365.53125
1488,240528.34375
1489,204569.1875
1490,208453.640625
1491,191582.40625
1492,95706.6171875
1493,188454.109375
1494,296522.6875
1495,285030.1875
1496,226904.8125
1497,182300.4375
1498,154144.75
1499,157658.203125
1500,152342.015625
1501,178114.703125
1502,154612.171875
1503,305226.46875
1504,228527.546875
1505,221416.515625
1506,181232.6875
1507,243626.671875
1508,190692.796875
1509,157637.296875
1510,143677.84375
1511,144029.671875
1512,168430.046875
1513,148343.3125
1514,174190.109375
1515,209991.109375
1516,163049.96875
1517,160678.921875
1518,132815.578125
1519,230579.25
1520,135005.90625
1521,137853.34375
1522,166232.640625
1523,109847
1524,121188.59375
1525,125160.390625
1526,127354.5625
1527,105787.3125
1528,133043.90625
1529,143444.21875
1530,171140.75
1531,120293.390625
1532,104395.1484375
1533,143476.65625
1534,118488.859375
1535,158618.265625
1536,118716.421875
1537,75357.265625
1538,170149.9375
1539,194870.3125
1540,103287.0546875
1541,149916.8125
1542,138016.71875
1543,219146.296875
1544,82683.3984375
1545,107591.5546875
1546,130285.7890625
1547,133279.4375
1548,128519.7734375
1549,110348.21875
1550,135016.546875
1551,116201.828125
1552,131122.25
1553,140653.578125
1554,114438.3515625
1555,171254.359375
1556,89029.703125
1557,114577.46875
1558,97007.1875
1559,98321.3828125
1560,146193.671875
1561,146519.453125
1562,130719.0546875
1563,119152.1484375
1564,156473.59375
1565,151342.65625
1566,248634.671875
1567,73702.140625
1568,220814.640625
1569,135430.875
1570,141720.171875
1571,127700.015625
1572,148130.71875
1573,261230.734375
1574,112550.46875
1575,214958.21875
1576,229144.671875
1577,200455.671875
1578,150069.4375
1579,145043.171875
1580,193824.015625
1581,144408.4375
1582,126515.8046875
1583,352432.09375
1584,233470.28125
1585,142196.46875
1586,80735.3828125
1587,106784.28125
1588,141710
1589,96981.0546875
1590,135112.859375
1591,97590.4765625
1592,125716.703125
1593,128816.734375
1594,162109.90625
1595,111282.3671875
1596,230900.234375
1597,176367.078125
1598,201576.953125
1599,181874.515625
1600,182599.953125
1601,66370.0390625
1602,111339.78125
1603,89729.21875
1604,275213.0625
1605,249695.4375
1606,171445.859375
1607,178658.75
1608,220225.703125
1609,198762.84375
1610,155628.109375
1611,146363.015625
1612,166742.6875
1613,165984.8125
1614,122161.140625
1615,84942.078125
1616,71838.2421875
1617,91694.0078125
1618,126049.1328125
1619,135511.296875
1620,161248.28125
1621,139796.65625
1622,131525.734375
1623,303207.90625
1624,217730.171875
1625,125766.2734375
1626,163620.0625
1627,184916.03125
1628,273659.375
1629,176741.078125
1630,376878.5
1631,211993.03125
1632,249666
1633,166996.34375
1634,183733.734375
1635,179662.125
1636,158275.375
1637,182603.296875
1638,204986.859375
1639,175688.875
1640,262306.6875
1641,176545.515625
1642,227038.296875
1643,225021.875
1644,221660.1875
1645,180138.375
1646,158660.78125
1647,161052.609375
1648,132956.421875
1649,140067.859375
1650,122392.140625
1651,123585.0078125
1652,98319.34375
1653,97352.6484375
1654,149798.40625
1655,145440.90625
1656,147630.390625
1657,150386
1658,149159.34375
1659,131173.15625
1660,154388.65625
1661,491859.25
1662,394800.46875
1663,390699.09375
1664,483284.03125
1665,327543.65625
1666,331941.96875
1667,381530.625
1668,343547.71875
1669,295250.03125
1670,359407.875
1671,263434.375
1672,549665
1673,305049.3125
1674,253158.796875
1675,186783.703125
1676,189419.15625
1677,226188.765625
1678,499808.90625
1679,401220.28125
1680,330550.09375
1681,275050.21875
1682,289800.65625
1683,180880.875
1684,176086.421875
1685,172751.234375
1686,172997.9375
1687,168472.140625
1688,187668.03125
1689,187211.90625
1690,187555.515625
1691,176229.671875
1692,259268.875
1693,170377.703125
1694,178112.6875
1695,168224.765625
1696,280037.8125
1697,172769.859375
1698,369633.46875
1699,317371.59375
1700,243317.375
1701,262557.59375
1702,265152.03125
1703,266413.84375
1704,307780.21875
1705,224959.03125
1706,488277.78125
1707,219280.296875
1708,210399.609375
1709,271829.75
1710,224939.25
1711,256788.25
1712,252212.515625
1713,278372.25
1714,221187.53125
1715,204228.59375
1716,194324.25
1717,170937.203125
1718,130804.3984375
1719,200376.46875
1720,243917.34375
1721,167122.65625
1722,125099.5703125
1723,159089.921875
1724,220186.65625
1725,236123.703125
1726,183206.78125
1727,164295.953125
1728,185558.21875
1729,164290.515625
1730,165418.296875
1731,119411.3203125
1732,131619.3125
1733,120999.6328125
1734,128886.5
1735,137314.078125
1736,118197.4375
1737,354255.375
1738,216475.4375
1739,283289.5625
1740,227818.6875
1741,206623.28125
1742,171402.078125
1743,171966.625
1744,315780.40625
1745,207828.75
1746,222382.125
1747,210870.6875
1748,223147.015625
1749,150406.359375
1750,140442.796875
1751,237513.125
1752,120621.7421875
1753,140831.5625
1754,198256.609375
1755,169580.25
1756,127818.5234375
1757,122567.7578125
1758,146344.265625
1759,170313.34375
1760,160154.765625
1761,153604.796875
1762,177184.171875
1763,170404.90625
1764,116213.9296875
1765,181853.921875
1766,169555.046875
1767,224434.1875
1768,143297.25
1769,175587.734375
1770,148432.484375
1771,133908.34375
1772,132633.359375
1773,135381.09375
1774,128769.8984375
1775,135805.3125
1776,119984.859375
1777,115724.7890625
1778,141491.359375
1779,109737.6171875
1780,184086.25
1781,129679.1953125
1782,93317.640625
1783,136702.140625
1784,104206.9765625
1785,116992.515625
1786,146869.78125
1787,175883.25
1788,51175.3515625
1789,95328.34375
1790,87926.65625
1791,194369.359375
1792,150559.9375
1793,137547.25
1794,146619.421875
1795,134441.484375
1796,125083.9453125
1797,121224.078125
1798,122413.4140625
1799,110980.7890625
1800,123751.8828125
1801,130423.140625
1802,148501.03125
1803,149929.109375
1804,144198.796875
1805,137202.125
1806,118390.8984375
1807,127626.21875
1808,126857.78125
1809,122115.796875
1810,144446.53125
1811,105311.734375
1812,100183.484375
1813,124372
1814,96438.5546875
1815,49944.8359375
1816,99541.828125
1817,119241.65625
1818,147917.203125
1819,125129.28125
1820,55733.53125
1821,114771.4609375
1822,154867.546875
1823,43207.6484375
1824,131910.328125
1825,133034.71875
1826,99395.859375
1827,109056.6015625
1828,129210.421875
1829,103379.40625
1830,140797.5625
1831,163158.671875
1832,102554.4375
1833,136249.796875
1834,128850.953125
1835,136521.765625
1836,123595.03125
1837,92134.5078125
1838,136561.375
1839,91178.7421875
1840,154588.0625
1841,142578.796875
1842,80434.875
1843,143108.328125
1844,133355
1845,143760.75
1846,155226.671875
1847,162034.375
1848,54356.48828125
1849,112631.6015625
1850,122727.9921875
1851,161878.0625
1852,126921.421875
1853,136004.859375
1854,179492.046875
1855,169145.6875
1856,215549.109375
1857,170797.75
1858,136202.296875
1859,119467.859375
1860,151008.609375
1861,119643.5234375
1862,287265.625
1863,282241.84375
1864,283137.34375
1865,337214.59375
1866,349069.5625
1867,244327.21875
1868,324539.3125
1869,215643.125
1870,242810.078125
1871,243852.4375
1872,174005.765625
1873,229232.703125
1874,143206.40625
1875,208832.9375
1876,191975.4375
1877,215043.296875
1878,208215.453125
1879,129112.265625
1880,137128.671875
1881,238332.53125
1882,251574.6875
1883,196971.859375
1884,207486.140625
1885,258986.5625
1886,303739.03125
1887,213906.453125
1888,292314.65625
1889,171521.21875
1890,130977.1796875
1891,141304.28125
1892,108930.9375
1893,134142.78125
1894,122938.4921875
1895,148674.21875
1896,130346.40625
1897,121722.375
1898,111824.09375
1899,149329.890625
1900,137640.40625
1901,167275.625
1902,134266.71875
1903,212510.046875
1904,139290.703125
1905,178453.015625
1906,172890.859375
1907,201024.75
1908,114111.15625
1909,133864.515625
1910,124385.3828125
1911,193133.796875
1912,300422.90625
1913,137090.796875
1914,53736.421875
1915,317463.46875
1916,61488.33203125
1917,259298.15625
1918,138414.3125
1919,166333.671875
1920,159851.421875
1921,434934.78125
1922,328678.75
1923,212775.765625
1924,222787.28125
1925,218879.890625
1926,406529.5
1927,136488.0625
1928,161881.25
1929,124223.5
1930,129304.6796875
1931,142676.21875
1932,139595.609375
1933,183773.5625
1934,181401.3125
1935,170004.359375
1936,181877.59375
1937,182197.96875
1938,173997.8125
1939,250337.859375
1940,184367.09375
1941,176025.328125
1942,186478.265625
1943,200269.9375
1944,319696.46875
1945,370588.15625
1946,163898.328125
1947,328606.125
1948,187212.5
1949,245314.484375
1950,183534.125
1951,264465.5
1952,216777.484375
1953,167563.640625
1954,194860.359375
1955,132708.21875
1956,308346.65625
1957,155073.21875
1958,315813.875
1959,136861.75
1960,116523.2265625
1961,118603.046875
1962,97172.5234375
1963,102370.2265625
1964,108816.0078125
1965,145735.28125
1966,145486.9375
1967,286633.28125
1968,462388.375
1969,411448.09375
1970,461379.53125
1971,429109.34375
1972,378448.96875
1973,272629.84375
1974,309151.5
1975,477584.09375
1976,270639.0625
1977,364760.78125
1978,368099.9375
1979,333948.3125
1980,192951.625
1981,342225.78125
1982,232350.40625
1983,208962.96875
1984,169862.828125
1985,210877.078125
1986,218456.203125
1987,178813.34375
1988,177033.875
1989,188736.1875
1990,217854.296875
1991,248365.109375
1992,212473.765625
1993,171977.9375
1994,242529.25
1995,185228.703125
1996,258642.375
1997,310181.09375
1998,342809.75
1999,256157.46875
2000,309879.1875
2001,254353
2002,252892.46875
2003,260761.46875
2004,265608.09375
2005,227295.46875
2006,223169.5625
2007,251104.078125
2008,212831.515625
2009,189244.15625
2010,191600.59375
2011,136553.296875
2012,180336.125
2013,180810.109375
2014,182527.96875
2015,196601.390625
2016,193149.328125
2017,196302.5625
2018,123198.609375
2019,138242.71875
2020,114180.4609375
2021,113820.46875
2022,176994.515625
2023,140228.625
2024,244092.09375
2025,363055.875
2026,175375.078125
2027,152619.40625
2028,156643.328125
2029,166027.125
2030,272794.34375
2031,244323.421875
2032,271507.25
