"Id","SalePrice"
1461,104374.478099118
1462,145187.559659458
1463,163981.22005725
1464,190373.794118993
1465,188307.450771873
1466,171981.646195727
1467,195142.188657862
1468,163470.541049408
1469,196045.887992956
1470,112254.637921262
1471,198654.86176293
1472,101013.933223591
1473,85573.6096935764
1474,150206.285571417
1475,112124.577427269
1476,343884.220428314
1477,240062.894585883
1478,310796.989653783
1479,299990.454124175
1480,428975.529479678
1481,286536.047688554
1482,205450.630524665
1483,179243.754681374
1484,175034.548779544
1485,199006.963108523
1486,211083.470205269
1487,299557.70749763
1488,249990.631639641
1489,186123.100233953
1490,239406.894582826
1491,212041.184994052
1492,86381.8948226294
1493,215926.197479598
1494,292176.674200164
1495,271817.904559473
1496,243512.322523008
1497,170477.643314552
1498,168941.713152196
1499,160324.616356364
1500,162569.732709928
1501,195116.576398335
1502,148447.196707601
1503,278412.389458109
1504,241164.687757804
1505,221364.739664542
1506,201389.762911584
1507,237373.146619338
1508,200069.499017798
1509,151384.093966988
1510,136927.851575604
1511,152035.91424856
1512,186285.162538948
1513,147937.121524316
1514,147828.459373003
1515,218626.970571426
1516,161227.455410712
1517,165307.811152076
1518,118255.338159244
1519,232717.378403671
1520,130165.88672423
1521,120437.855864276
1522,187909.816051761
1523,92739.6571786937
1524,125720.864081818
1525,93760.4565358709
1526,83285.8904751344
1527,82923.2206502934
1528,149570.084537755
1529,130667.55341924
1530,219843.666696072
1531,148725.114156894
1532,110225.2720487
1533,172155.23778482
1534,150576.79283307
1535,153149.847542214
1536,101836.777892204
1537,32510.178531444
1538,166547.67158217
1539,217597.104421603
1540,105427.945694159
1541,153990.419154513
1542,134193.69744333
1543,187883.685653685
1544,90642.7488533103
1545,112140.359271568
1546,146192.00692534
1547,158896.829336
1548,133976.153538558
1549,109610.229105489
1550,136797.137172546
1551,128950.046027558
1552,142518.045038227
1553,160888.238960166
1554,121696.033608731
1555,163432.157419286
1556,115573.28235036
1557,104425.328143774
1558,108527.849561722
1559,72746.5250087725
1560,139755.112007487
1561,134641.54237448
1562,132292.416348763
1563,110955.790818619
1564,157882.519289557
1565,121744.340222335
1566,245822.735344656
1567,66358.8789983429
1568,235662.508534128
1569,123713.116613368
1570,136154.135657917
1571,90300.0790704554
1572,140529.647166322
1573,245123.547608316
1574,111569.71813169
1575,242903.247632374
1576,256058.536839733
1577,190807.615413493
1578,150434.411142501
1579,121056.59943538
1580,191579.157649358
1581,162722.644340802
1582,126232.71093928
1583,296586.455363617
1584,224569.14596402
1585,154092.872698994
1586,59784.4475070236
1587,97161.5669416655
1588,151650.263750751
1589,105608.185150212
1590,131078.885164818
1591,72911.4572468954
1592,120667.877552163
1593,131342.149824028
1594,156924.731907533
1595,101550.920501273
1596,224891.189896905
1597,165305.557756997
1598,196903.717256199
1599,193472.104857468
1600,184150.487605705
1601,31361.6879646816
1602,108685.569216312
1603,94794.8866673815
1604,265619.553122818
1605,247407.694626228
1606,169813.655553231
1607,160908.204449077
1608,220616.502997089
1609,188341.962045104
1610,141893.326676114
1611,129210.678456991
1612,181725.878946291
1613,155979.284836134
1614,129251.893718654
1615,79998.8879790285
1616,53362.1205924328
1617,61919.9209970944
1618,105865.883471412
1619,152372.645842893
1620,156349.180271834
1621,131325.809676899
